Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","1999","1999","t","1400","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","2000","2000","t","1400","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","2001","2001","t","1700","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","2002","2002","t","1945","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","2003","2003","t","883","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","2004","2004","t","953","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","2005","2005","t","1863","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","2006","2006","t","1551","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","2007","2007","t","910","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","2008","2008","t","258","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","2009","2009","t","69","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","2010","2010","t","56","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","2011","2011","t","65","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","2012","2012","t","40","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","2013","2013","t","78","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","2014","2014","t","95","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","2015","2015","t","81","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","2016","2016","t","84","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","2017","2017","t","53","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1961","1961","t","7000","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1962","1962","t","5000","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1963","1963","t","5000","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1964","1964","t","6500","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1965","1965","t","6900","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1966","1966","t","4313","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1967","1967","t","10010","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1968","1968","t","15099","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1969","1969","t","8702","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1970","1970","t","11733","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1971","1971","t","9026","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1972","1972","t","12597","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1973","1973","t","11767","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1974","1974","t","21453","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1975","1975","t","14000","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1976","1976","t","15000","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1977","1977","t","16000","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1978","1978","t","17000","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1979","1979","t","18000","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1980","1980","t","19000","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1981","1981","t","20000","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1982","1982","t","24500","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1983","1983","t","25000","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1984","1984","t","27000","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1985","1985","t","28500","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1986","1986","t","30000","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1987","1987","t","33500","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1988","1988","t","36000","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1989","1989","t","39000","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1990","1990","t","42000","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1991","1991","t","55195","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1992","1992","t","60000","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1993","1993","t","65000","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1994","1994","t","72000","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1995","1995","t","78000","E","Estimated value",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1996","1996","t","85757","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1997","1997","t","39900","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1998","1998","t","44300","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","1999","1999","t","47600","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","2000","2000","t","45400","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","2001","2001","t","42300","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","2002","2002","t","33600","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","2003","2003","t","36900","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","2004","2004","t","30700","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","2005","2005","t","29500","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","2006","2006","t","23400","A","Official figure",""
"QCL","Crops and livestock products","422","Lebanon","5510","Production","01344.02","Cherries","2007","2007","t","30000","A","Official figure",""
